rip_upc,item_id,item_code,match_method,match_score,rip_description,item_description,has_po_history
83089660105,17857,8308966010,upc_user_rule,1.0,JAGER LIQ 120/24 CONTAINS: 6BTLS EA 375ML & 200ML JAGER LIQ & 1BTLS 50ML JAG,JAGERMEISTER 50 ML ,1
83089660174,2958,8308966017,upc_user_rule,1.0,JAGERMEISTER LIQUEUR 70º   JAGERMEISTER LIQUEUR 70º 1.75L,JAGERMEISTER 1.75,1
83089660358,10814,8308966035,upc_user_rule,1.0,"JAGERMEISTER   375ML 12PK=1/2 CASE EXCLUDES LITERS,100ML & 50ML 1.75,750ML,375ML,200ML",JAGERMEISTER 375ML,1
83089660402,4001,8308966040,upc_user_rule,1.0,JAGERMEISTER   750ML & 200ML ONLY! 750ML & 200ML,JAGERMEISTER 200ML,1
83120000655,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120002369,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120003021,15721,8312000302,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA MOSCATO BOX,1
83120003359,13797,8312000335,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA DARK RED BOX,1
83120003366,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120003540,15722,8312000354,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA PINK MOSCATO BOX,1
83120003816,21206,8312000381,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  ROSE 5 LT ,1
83120011255,21422,8312001125,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA   BOLD JAMMY ,1
83120014690,24995,8312001523,desc_match,1.0,"FRANZIA COCKTAILS   MARGARITA, STRAWBERRY MARGARITA, SPIKED LEMONADE 5L",FRANZIA MARGARITA 5 LT ,1
83120015017,23617,8312001504,desc_match,1.0,"CHARLES SMITH WINES   INCLUDES:EVE CHARDONNAY,KUNG FU GIRL RIESLING,THE VELVET DEVIL MERLOT, BOOM BOOM,SYRAH & CHATEAU SMITH CABERNET SAUVIGNON 750ML",KUNG FU GIRL RIESLING 750 ML ,1
83120015239,24995,8312001523,upc_user_rule,1.0,"FRANZIA COCKTAILS   MARGARITA, STRAWBERRY MARGARITA, SPIKED LEMONADE 5L",FRANZIA MARGARITA 5 LT ,1
83120016144,24995,8312001523,desc_match,1.0,"FRANZIA COCKTAILS   MARGARITA, STRAWBERRY MARGARITA, SPIKED LEMONADE 5L",FRANZIA MARGARITA 5 LT ,1
83120016366,23632,8600325400,desc_match,0.75,COOPER & THIEF LARCENY RED BLEND 750ML,COOPER & THIEF RED WINE BLEND ,1
83120100195,1070,8312010019,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA     MERLOT   BOX,1
83120100393,8915,8312010039,upc_user_rule,1.0,FRANZIA PIN GRIG COL CONTAINS: 1C EA 5L FRANZIA PIN GRIGIO/500ML FUEL TIGERS BLD,FRANZIA  PINOT GRIGIO        B,1
83120100492,2525,83120100492,upc_exact,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA   CHIANTI   BOX,1
83120100690,4394,8312010069,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  CHILL RED BOX,1
83120101895,778,8312010189,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA CAB SAUV   BOX,1
83120101994,12481,8312010199,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  REFRESH WH ITE BOX,1
83120102090,1412,8312010209,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA     CHARD     BOX,1
83120102397,1251,8312010239,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA   BURGUNDY,1
83120102793,8413,8312010279,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA   CHABLIS BOX,1
83120102892,1567,8312010289,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  CRSP WH BOX,1
83120103196,10623,8312010319,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA    WHT ZIN   BOX,1
83120103295,357,8312010329,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  SANGRIA BOX,1
83120103691,1443,8312010369,upc_user_rule,1.0,FRANZIA   INCLUDES FRANZIA/FUEL COMBOS 5L,FRANZIA  BLUSH     BOX,1
83120190110,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120192015,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120192312,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120192718,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120193111,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120193616,1251,8312010239,desc_match,1.0,FRANZIA 3L,FRANZIA   BURGUNDY,1
83120540342,2679,8312054034,upc_user_rule,1.0,"CORBETT CANYON, FISHEYE, FOXHORN, GLEN ELLEN   MIX & MATCH 1.5L",GLEN ELLEN PINOT GRIGIO    5-1,0
83300001403,24401,8330000140,upc_user_rule,1.0,CHAMBORD LIQUEUR 750ML & 700ML,CHAMBORD LIQUEUR 700 ML ,1
83300034531,3865,8330003453,upc_user_rule,1.0,CHAMBORD LIQUEUR 750ML & 700ML,CHAMBORD LIQ 750ML,1
83300072106,6682,8330007210,upc_user_rule,1.0,"ARDBEG 10YEAR, WEEBEASTIE & AN OA 750ML",ARDBEG 10 YR,1
835207000023,8454,835207000023,upc_exact,1.0,SPY VALLEY SAUVIGNON BLANC & EASY TIGER 750ML,SPY VALLEY SAUVIGNON BLANC,0
835207002010,9230,1813820202,desc_match,0.75,SPY VALLEY SATELLITE SAUVIGNON BLANC 750ML,EDNA VALLEY SAUVIGNON BLANC,1
835229000001,10891,3522900000,upc_strip_both,1.0,ABSOLUT 80 50ML,ABSOLUT 80 50ML,1
835229000100,10812,3522900010,upc_strip_both,1.0,ABSOLUT 80 375ML & 200ML,ABSOLUT 80 200ML,1
835229000209,7843,835229000209,upc_exact,1.0,ABSOLUT 80 375ML & 200ML,ABSOLUT 80 375ML,1
835229000308,2098,8144037131,desc_match,1.0,ABSOLUT 80 PROOF   INCLUDES: ABSOLUT 80 GIFT WICKED BOTTLE 1.75L & 750ML,ABSOLUT 80 750ML,1
835229000407,2091,8144037111,desc_match,1.0,ABSOLUT 80 6P CONTAINS: 3BTS-LITER ABSOLUT 80 & 1BT-LITER KAHLUA COFFEE,ABSOLUT 80 1L,1
835229000605,2098,8144037131,desc_match,1.0,ABSOLUT 80 PROOF   INCLUDES: ABSOLUT 80 GIFT WICKED BOTTLE 1.75L & 750ML,ABSOLUT 80 750ML,1
835229000711,13599,3522900071,upc_strip_both,1.0,ABSOLUT ELYX 1.75L & 750ML,ABSOLUT ELYX 750ML,1
835229000728,19003,3522900072,upc_strip_both,1.0,ABSOLUT ELYX LITER,ABSOLUT ELYX ,1
835229000735,13599,3522900071,desc_match,1.0,ABSOLUT ELYX 1.75L & 750ML,ABSOLUT ELYX 750ML,1
835229001138,4419,3522900113,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT APEACH 750ML,1
835229001305,881,3522900130,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT CITRON 750ML,1
835229001336,5494,3522900133,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT PEARS 750ML,1
835229001428,13140,3522900142,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT   MANGO 750ML,1
835229001602,12345,3522900160,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT CITRON 1.75L,1
835229002302,1273,3522900230,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT MANDARIN 750ML,1
835229002609,2741,3522900260,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT MANDARIN 1.75L,1
835229004306,10640,3522900430,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT   PEPPAR 750ML,1
835229006300,2608,3522900630,upc_strip_both,1.0,ABSOLUT VANILIA 750ML,ABSOLUT VANILLA 750ML,1
835229006409,2607,3522900640,upc_strip_both,1.0,ABSOLUT VANILIA CONTAINS: 3-BTS-LITER ABSOLUT VANIL & 1BT-LITER KAHLUA COFF,ABSOLUT VANILLA,0
835229008304,3860,3522900830,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT RASPBERRI 750ML,1
835229010277,18894,3522901027,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT LIME 750ML,1
835229010291,17882,3522901029,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT LIME 1.75L,1
835229010437,16461,3522901043,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT GRAPEFRUIT 750ML,1
835229010451,16460,3522901045,upc_strip_both,1.0,ABSOLUT FLAVORS   LARGE SIZES 6PK=1/2 CASE 1.75L & 750ML,ABSOLUT GRAPEFRUIT 1.75,1
83664000104,24282,8366400010,upc_user_rule,1.0,MILAGRO ANEJO 1.75L,MILAGRO ANEJO 1.75 LT ,1
83664100507,5463,83664100507,upc_exact,1.0,GRANT'S SCOTCH BLENDED   EXCLUDES: COMBOS ALL SIZES,GRANTS SCOTCH 1.75L,1
83664100774,8464,8366487168,desc_match,0.75,"BALVENIE 12YR & 14YR   INCLUDES: 12YR SINGLE BARREL, DOUBLEWOOD & TOASTED OAK 14YR CARIBBEAN RUM CASK & BOURBON BARREL 750ML",BALVENIE 14YR CARIBBEAN CASK,1
83664101047,973,8366410104,upc_user_rule,1.0,GRANTS TRIPLE WOOD   EXCLUDES COMBOS LITER,GRANTS SCOTCH LITER,1
83664101078,23487,8366410107,upc_user_rule,1.0,TULLAMORE DEW HONEY 750ML,TULLAMORE DEW HONEY 750 ML ,1
83664101399,2597,8366410139,upc_user_rule,1.0,GRANTS TRIPLE WOOD 750ML,GRANTS SCOTCH 750ML,1
83664107308,3333,8366410730,upc_user_rule,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL:375ML & 50ML) 1.75 LITER,750ML & 375ML",GLENFIDDICH 12YR 1.75L,1
83664107315,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664107339,968,8366485223,desc_match,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL:375ML & 50ML) 1.75 LITER,750ML & 375ML",GLENFIDDICH 12YR 750ML,1
83664107360,968,8366485223,desc_match,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL:375ML & 50ML) 1.75 LITER,750ML & 375ML",GLENFIDDICH 12YR 750ML,1
83664107476,968,8366485223,desc_match,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/375ML/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL: LITERS/50ML) 1.75 L,750ML & 375ML",GLENFIDDICH 12YR 750ML,1
83664112210,10985,8366411221,upc_user_rule,1.0,BALVENIE 12YR DOUBLEWOOD   EXCLUDES COMBOS INCLUDES VAP 6PK=1/2CS 750ML,BALVENIE 12YR DOUBLEWOOD,1
83664120260,871,8366412026,upc_user_rule,1.0,CLAN MACGREGOR   EXCLUDES COMBOS 1.75L,CLAN MACGREGOR 1.75L,1
83664120420,3653,8366412042,upc_user_rule,1.0,CLAN MACGREGOR LITER,CLAN MACGREGOR LITER,1
83664120772,10988,8366412077,upc_user_rule,1.0,CLAN MACGREGOR 750ML,CLAN MACGREGOR 750ML,1
83664858415,4209,8366485841,upc_user_rule,1.0,BALVENIE 21YR 3P CONTAINS: BALVENIE 750ML 1BTL EACH 12/14/16 & 21YR 4PK,BALVENIE 21YR,1
83664864461,3611,8366486446,upc_user_rule,1.0,SAILOR JERRY SPICED RUM   750ML 6PK VAP=1/2 CASE 750ML,SAILOR JERRY SPICED RUM 750ML,1
83664866298,4984,8366486629,upc_user_rule,1.0,LILLET   ALL TYPES EXCLUDES COMBOS 750ML,LILLET ROUGE,1
83664868728,13424,8366486872,upc_user_rule,1.0,GLENFIDDICH 15YR & 18YR   INCLUDES FESTIVE PKS LITER & 750ML,GLENFIDDICH 15YR SOLERA LITER,1
83664868735,10219,8366486873,upc_user_rule,1.0,SAILOR JERRY RUM CONTAINS: 6BTL-750ML & 1BTL-1.75L SAILOR JERRY RUM,SAILOR JERRY SPICED RUM 1.75L,1
83664868780,5219,83664868780,upc_exact,1.0,HENDRICK'S GIN   EXCLUDES COMBOS LITER,HENDRICKS GIN LITER,1
83664868902,17188,8366486890,upc_user_rule,1.0,"MILAGRO SILVER TEQ CONTAINS: MILAGRO-1.75L,4BTLS SILVER & 2BTLS REPOSADO 6PK",MILAGRO SILVER 1.75 LT,1
83664868919,5766,8366486891,upc_user_rule,1.0,"MILAGRO SILVER TEQ6P CONTAINS: MILAGRO-750ML, 3BT SILVER, 2BT REPO,1BT ANEJO 6PK",MILAGRO  TEQ SILVER 750ML,1
83664868933,17187,8366486893,upc_user_rule,1.0,"MILAGRO REPOSADO CONTAINS: MILAGRO-1.75L,4BTLS SILVER & 2BTLS REPOSADO 6PK",MILAGRO REPOSADO 1.75,1
83664868940,2867,83664868940,upc_exact,1.0,"MILAGRO REPOSADO 6P CONTAINS: MILAGRO-750ML, 3BT SILVER, 2BT REPO,1BT ANEJO 6PK",MILAGRO  TEQ REPOSADO 750ml,1
83664868971,2866,8366486897,upc_user_rule,1.0,"MILAGRO ANEJO, REPOSADO & SILVER   INCLUDES: SELECT BARRELS MIX & MATCH 1.75 & 750ML",MILAGRO  TEQ ANEJO 750,1
83664869213,5030,8366486921,upc_user_rule,1.0,REYKA VODKA 750ML,REYKA VODKA 750ML,1
83664869282,24562,8366486928,upc_user_rule,1.0,REYKA VODKA 6P CONTAINS: LITERS - 3BTLS REYKA & 1BTL HENDRICK'S GIN 4PK,REYKA VODKA 1 LT ,1
83664869640,5770,8366486964,upc_user_rule,1.0,MILAGRO SELECT BARREL SILVER & REPOSADO 750ML,MILAGRO  TEQ  SILVER SELECT BA,1
83664869725,1372,8366486972,upc_user_rule,1.0,REYKA VODKA CONTAINS: 6BTLS-750ML & 2BTLS-1.75L 8PK,REYKA VODKA 1.75L,1
83664869756,7638,8366486975,upc_user_rule,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN 1.75L,1
83664869787,1411,8366486978,upc_user_rule,1.0,RAYNAL VSOP   MIX & MATCH 1.75L & 750ML,RAYNAL VSOP 1.75L,1
83664869794,4454,8366486979,upc_user_rule,1.0,RAYNAL VSOP LITER,RAYNAL VSOP LITER,1
83664869800,1105,8366486980,upc_user_rule,1.0,RAYNAL VSOP   MIX & MATCH 1.75L & 750ML,RAYNAL VSOP 750ML,1
83664870462,9960,8366487046,upc_user_rule,1.0,MILAGRO SILVER TEQ12 CONTAINS: MILAGRO LITERS 3BTLS SILVER & 1BTL REPOSADO 4BTLS,MILAGRO  TEQ SILVER LITER,1
83664871681,8464,8366487168,upc_user_rule,1.0,"BALVENIE 14YR CARIBBEAN CASK,12YR SINGLE BRL & TOASTED OAK 750ML",BALVENIE 14YR CARIBBEAN CASK,1
83664872459,10799,721059487504,desc_match,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 750ML,1
83664872466,10799,721059487504,desc_match,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 750ML,1
83664872480,8838,8366487248,upc_user_rule,1.0,TULLAMORE DEW 80 PROOF   EXCLUDES COMBOS LITER,TULLAMORE DEW 1L,1
83664872497,13473,8366487249,upc_user_rule,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 1.75L,1
83664872510,12878,8366487251,upc_user_rule,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 12 YEARS RESERVE,1
83664872541,15153,8366487254,upc_user_rule,1.0,"MONKEY SHOULDER TRIPLE MALT 1.75L,LITER & 750ML",MONKEY SHOULDER SCOTCH WHSKY,1
83664872565,2917,8366487256,upc_user_rule,1.0,GLENFIDDICH 21YR OLD   EXCLUDES COMBOS INCLUDES FESIVE PK 750ML,GLENFIDDICH 21 YR CASK,1
83664872978,24584,8366487297,upc_user_rule,1.0,MONTELOBOS ESPANDI 750ML,MONTELOBOS ESPADIN MEZCAL ,1
83664873067,14414,8366487306,upc_user_rule,1.0,"BALVENIE 14YR CARIBBEAN CASK,12YR SINGLE BRL & TOASTED OAK 750ML",BALVENIE 12YR FIRST FILL,1
83664873425,14842,8366487342,upc_user_rule,1.0,GRANTS ALE CASK RESERVE 750ML,GRANTS ALE CASK SCOTCH 750ML,1
83664873432,10799,721059487504,desc_match,1.0,TULLAMORE DEW 15YR TRILOGY 750ML,TULLAMORE DEW 750ML,1
83664873463,14632,8366487346,upc_user_rule,1.0,GLENFIDDICH 14YR 750ML,GLENFIDDICH 14YR BOURBON 750ML,1
83664873524,16394,8366487352,upc_user_rule,1.0,TULLAMORE DEW 14YR 750ML,TULLAMORE DEW 14 YEAR,1
83664873562,10799,721059487504,desc_match,1.0,TULLAMORE DEW 18YR 750ML,TULLAMORE DEW 750ML,1
83664873623,3928,8366487362,upc_user_rule,1.0,"DRAMBUIE LIQUEUR   LITER 6PK & 375ML 12PK=FULL CASE, VAP 6PK=1/2 CASE EXCLUDES COMBOS & 50ML LITER, 750ML & 375ML",DRAMBUIE LIQUOR 750ML,1
83664873678,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664873722,10799,721059487504,desc_match,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 750ML,1
83664873852,18111,8366487385,upc_user_rule,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESRV,CIDER CASK 1.75L,750ML,375ML & 50ML",TULLAMORE DEW CARIBBEA 750 ML ,0
83664874033,23362,8366487403,upc_user_rule,1.0,MILAGRO REPOSADO 6P CONTAINS: MILAGRO LITERS 3BTLS SILVER & 1BTL REPOSADO 4BTLS,MILAGRO TEQUILA REPOSADO 1 LT ,1
83664874064,24927,8366487406,upc_user_rule,1.0,MILAGRO SILVER/REPOSADO 375ML,MILAGRO SILVER 375 ML ,1
83664874071,24664,8366487407,upc_user_rule,1.0,MILAGRO SILVER/REPOSADO 375ML,MILAGRO REPOSADO 375 ML ,1
83664874125,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664874132,8464,8366487168,desc_match,1.0,"BALVENIE 14YR CARIBBEAN CASK,12YR SINGLE BRL & TOASTED OAK 750ML",BALVENIE 14YR CARIBBEAN CASK,1
83664874224,18608,8366487422,upc_user_rule,1.0,"MONKEY SHOULDER TRIPLE MALT 1.75L,LITER & 750ML",MONKEY SHOULDER BLENDED WHISKE,1
83664874279,22982,8366487427,upc_user_rule,1.0,MONTELOBOS ENSAMBLE 750ML,MONTELOBOS MEZCAL ARTESANAL ,1
83664874385,2866,8366486897,desc_match,0.75,MILAGRO ANEJO TEQ CONTAINS: 6BTLS-20ML & 3BTLS-375ML 9PK,MILAGRO  TEQ ANEJO 750,1
83664874507,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664874514,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664874590,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664874606,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664874729,10219,8366486873,desc_match,1.0,SAILOR JERRY 1.75L,SAILOR JERRY SPICED RUM 1.75L,1
83664874743,12679,8366486913,desc_match,1.0,SAILOR JERRY SPICED NAVY RUM   EXCLUDES COMBOS 200ML,SAILOR JERRY SPICED RUM 200ML,1
83664874750,12678,8366486912,desc_match,1.0,SAILOR JERRY SPICED NAVY RUM   EXCLUDES COMBOS 375ML,SAILOR JERRY SPICED RUM 375ML,1
83664874811,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664874927,11133,8366487492,upc_user_rule,1.0,GLENFIDDICH 30 YEAR OLD 750ML,GLENFIDDICH SCOTCH SG MALT 30Y,1
83664874958,24651,8366487495,upc_user_rule,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL:375ML & 50ML) 1.75 LITER,750ML & 375ML",GLENFIDDICH 12 YEARS SHERRY CK,1
83664874965,22653,8366487496,upc_user_rule,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS FLORA ADORA GIN 750,1
83664875160,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664875184,16214,1371502094,desc_match,0.75,"HUDSON WHISKEY NY   MIX & MATCH INCLUDES: B LIGHTS, DO THE RYE THING, 3 YR METS & 5YR BOURBON 750ML & 375ML",HUDSON MAN RYE BOURBON 750ML,1
83664875214,968,8366485223,desc_match,1.0,"GLENFIDDICH 12YR OLD   INCLUDES: 1.75L/LITER/750ML/750ML FESTIVE PK/AMERICAN OAK 12YR SHERRY/12YR & SHERRY FESTIVE PK (EXCL:375ML & 50ML) 1.75 LITER,750ML & 375ML",GLENFIDDICH 12YR 750ML,1
83664875481,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664875498,5219,83664868780,desc_match,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN LITER,1
83664875719,10799,721059487504,desc_match,1.0,"TULLAMORE DEW 80 PROOF   INCLUDES:XO RUM CASK & 12YR SPECIAL RESERVE C ASK VAP & TULLAMORE DEW HONEY = 1/2CS 1.75L,750ML,375ML & 50ML",TULLAMORE DEW 750ML,1
83664875726,10985,8366411221,desc_match,1.0,BALVENIE 12YR DOUBLEWOOD   EXCLUDES COMBOS INCLUDES VAP 6PK=1/2CS 750ML,BALVENIE 12YR DOUBLEWOOD,1
83664990405,8638,8366499040,upc_user_rule,1.0,GLENFIDDICH 15YR & 18YR   INCLUDES FESTIVE PKS LITER & 750ML,GLENFIDDICH 15YR SOLERA 750ML,1
83664990412,8029,8366499041,upc_user_rule,1.0,GLENFIDDICH 15YR & 18YR   INCLUDES FESTIVE PKS LITER & 750ML,GLENFIDDICH 18 YR 750ML,1
83664990436,5751,8366499043,upc_user_rule,1.0,"HENDRICK'S GIN   EXCLUDES 50ML & COMBOS INCLUDES: ANOTHER HENDRICKS, GRAND CABARET, NEPTUNIA, FLORA ADORA MIDSUMMER SOLTICE, OASIUM, ORBIUM, 1.75L,LITER,750ML,375ML",HENDRICKS GIN 750ML,1
83804043152,5441,8380404315,upc_user_rule,1.0,COOKS SPARKLING   187ML = 1/2 CASE INCLUDES COMBOS ALL SIZES,COOKS BRUT 1.5L,1
83804043169,5442,83804043169,upc_exact,1.0,COOKS SPARKLING   187ML = 1/2 CASE INCLUDES COMBOS ALL SIZES,COOKS EXTRA DRY 1.5L,1
